country_iso3,country_name,year,gdp,gdpcap,pop
LIE,Liechtenstein,2022,7426856242.7736,188055.003235348,39493.0
LKA,Sri Lanka,2016,88000211171.5956,4149.19190775593,21209000.0
LKA,Sri Lanka,2017,94369350285.5814,4398.88828068715,21453000.0
LKA,Sri Lanka,2018,94450015982.8405,4358.56095906047,21670000.0
LKA,Sri Lanka,2019,88998706296.5783,4081.94772722003,21803000.0
LKA,Sri Lanka,2020,84335574581.5072,3847.60137695639,21919000.0
LKA,Sri Lanka,2021,88556698937.7033,3996.96240014909,22156000.0
LKA,Sri Lanka,2022,74143020262.8076,3342.63650253855,22181000.0
LMY,Low & middle income,2016,25722739836843.3,4274.9314240157,6017111688.0
LMY,Low & middle income,2017,28123682410171.2,4615.000484095,6093971714.0
LMY,Low & middle income,2018,29945950603040.9,4853.74507668345,6169658713.0
LMY,Low & middle income,2019,30863484502772.9,4943.24879858439,6243562839.0
LMY,Low & middle income,2020,29882663470187.9,4732.82727829687,6313913801.0
LMY,Low & middle income,2021,35235417682028.0,5524.24398933119,6378323939.0
LMY,Low & middle income,2022,36965295357847.5,5741.78381882952,6437946207.0
LSO,Lesotho,2016,2114426452.2019,992.491840678465,2130422.0
LSO,Lesotho,2017,2306741672.29006,1069.36673247542,2157110.0
LSO,Lesotho,2018,2556247291.99785,1170.65569702819,2183603.0
LSO,Lesotho,2019,2390702295.82777,1082.05706777516,2209405.0
LSO,Lesotho,2020,2053699863.99625,918.582574704447,2235727.0
LSO,Lesotho,2021,2412130056.55851,1066.58645143823,2261542.0
LSO,Lesotho,2022,2354980960.02697,1030.12582947757,2286110.0
LTE,Late-demographic dividend,2016,18841937712407.0,8297.33610796797,2270841806.0
LTE,Late-demographic dividend,2017,20889290142886.5,9138.44134545505,2285870134.0
LTE,Late-demographic dividend,2018,22907660419321.1,9966.81160876464,2298394042.0
LTE,Late-demographic dividend,2019,23366567397285.6,10120.3125161359,2308878047.0
LTE,Late-demographic dividend,2020,22869539211355.0,9873.93519864422,2316152451.0
LTE,Late-demographic dividend,2021,27284231194748.9,11759.7974990154,2320127638.0
LTE,Late-demographic dividend,2022,28550398557203.3,12286.0846812169,2323799591.0
LTU,Lithuania,2016,42970749245.0336,14934.2702840428,2877325.0
LTU,Lithuania,2017,47756764508.446,16800.1510246099,2842639.0
LTU,Lithuania,2018,54261795148.5372,19247.2315367967,2819200.0
LTU,Lithuania,2019,55122066225.796,19608.7943945553,2811089.0
LTU,Lithuania,2020,57412038533.2718,20428.6478157394,2810369.0
LTU,Lithuania,2021,67037321008.9679,23870.4594851722,2808380.0
LTU,Lithuania,2022,71033884499.7824,25085.784063499,2831639.0
LUX,Luxembourg,2016,62216885435.9488,106899.293549552,582014.0
LUX,Luxembourg,2017,65712180342.9836,110193.213797228,596336.0
LUX,Luxembourg,2018,71085623495.1145,116926.759593905,607950.0
LUX,Luxembourg,2019,69872035113.6469,112696.649059674,620001.0
LUX,Luxembourg,2020,73670782100.3909,116860.02817236,630419.0
LUX,Luxembourg,2021,86386759695.1653,134965.815442152,640064.0
LUX,Luxembourg,2022,80801680397.0139,123719.658915996,653103.0
LVA,Latvia,2016,27117105059.5075,13838.5266823272,1959537.0
LVA,Latvia,2017,29391059767.4259,15132.4958333982,1942248.0
LVA,Latvia,2018,33247935477.3576,17252.1710428626,1927174.0
LVA,Latvia,2019,33099503950.847,17294.9751600969,1913822.0
LVA,Latvia,2020,33379927434.6149,17564.2321549354,1900449.0
LVA,Latvia,2021,38183326784.9335,20261.8887788916,1884490.0
LVA,Latvia,2022,38003198508.9107,20221.103686109,1879383.0
MAC,"Macao SAR, China",2016,44964868323.7558,68911.6755919628,652500.0
MAC,"Macao SAR, China",2017,50297028370.6668,77570.9876166977,648400.0
MAC,"Macao SAR, China",2018,55076322634.344,83588.2875009014,658900.0
MAC,"Macao SAR, China",2019,55025172016.004,81882.6964523869,672000.0
MAC,"Macao SAR, China",2020,25280064167.7333,36883.6652578543,685400.0
MAC,"Macao SAR, China",2021,30633941629.3633,44884.8961602393,682500.0
MAC,"Macao SAR, China",2022,24929307447.3237,36806.891255461,677300.0
MAF,St. Martin (French part),2016,,,37175.0
MAF,St. Martin (French part),2017,,,36837.0
MAF,St. Martin (French part),2018,,,36012.0
MAF,St. Martin (French part),2019,652206037.103874,19033.0649634889,34267.0
MAF,St. Martin (French part),2020,,,31786.0
MAF,St. Martin (French part),2021,649206262.847519,21668.3776525323,29961.0
MAF,St. Martin (French part),2022,,,28870.0
MAR,Morocco,2016,111572947004.917,3140.85546875,35023457.0
MAR,Morocco,2017,118540573367.844,3296.52661132813,35446392.0
MAR,Morocco,2018,127341147581.818,3501.69799804688,35839760.0
MAR,Morocco,2019,128920266409.458,3508.09765625,36210898.0
MAR,Morocco,2020,121353645057.144,3268.0302734375,36584208.0
MAR,Morocco,2021,142022058447.231,3785.93627929688,36954442.0
MAR,Morocco,2022,131245312804.483,3463.1376953125,37329064.0
MCO,Monaco,2016,6471290793.55029,173604.753555915,37276.0
MCO,Monaco,2017,6430254652.58934,170663.375247872,37678.0
MCO,Monaco,2018,7184333936.01355,188298.315668437,38154.0
MCO,Monaco,2019,7383496254.23721,193746.785647412,38109.0
MCO,Monaco,2020,6730736282.78961,176891.886538492,38050.0
MCO,Monaco,2021,8623242743.29564,223823.363960226,38527.0
MCO,Monaco,2022,8800430486.17137,226052.001905201,38931.0
MDA,Moldova,2016,7980917075.7748,2847.08794770479,2803186.0
MDA,Moldova,2017,9514404016.20949,3453.26727720294,2755189.0
MDA,Moldova,2018,11252353420.8798,4156.44981956646,2707203.0
MDA,Moldova,2019,11736797054.6965,4405.33418162155,2664224.0
MDA,Moldova,2020,11530746234.4492,4375.7788930524,2635130.0
MDA,Moldova,2021,13691869264.0794,5274.60582195352,2595809.0
MDA,Moldova,2022,14525337523.7271,5744.29618434435,2528654.0
MDG,Madagascar,2016,11848613858.442,453.970714522463,26099952.0
MDG,Madagascar,2017,13176313593.5509,491.866848718929,26788375.0
MDG,Madagascar,2018,13760033282.2925,500.45718552916,27494926.0
MDG,Madagascar,2019,14104664678.5063,499.818837622534,28219554.0
MDG,Madagascar,2020,13051441203.9474,450.771615201509,28953556.0
MDG,Madagascar,2021,14354731964.3258,483.469463351195,29691083.0
MDG,Madagascar,2022,15325603272.6097,503.51453347296,30437261.0
MDV,Maldives,2016,4409942623.85538,9947.80744731739,443308.0
MDV,Maldives,2017,4816426256.52914,10509.628805812,458287.0
MDV,Maldives,2018,5404344162.69888,11423.2838427029,473099.0
MDV,Maldives,2019,5726094799.37709,11740.2724029785,487731.0
MDV,Maldives,2020,3712604583.36665,7393.8886543933,502118.0
MDV,Maldives,2021,5252457369.55218,10176.143882547,516154.0
MDV,Maldives,2022,6177123352.26211,11786.0191492983,524106.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2016,3624240285092.23,5126.05331639032,707023525.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2017,3795353115732.68,5279.47951180077,718887744.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2018,4050508431278.92,5545.88899607591,730362334.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2019,4019889117584.4,5412.42875673528,742714463.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2020,3587451756047.23,4742.76402632259,756405281.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2021,4310652927209.13,5615.91186098726,767578451.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2022,5030925398736.26,6430.53553485753,782349366.0
MEX,Mexico,2016,1112233497452.7,9097.92397674769,122251351.0
MEX,Mexico,2017,1190721475906.0,9649.27816772402,123400057.0
MEX,Mexico,2018,1256300182879.73,10084.7937562021,124573711.0
MEX,Mexico,2019,1304106203902.45,10369.5553585271,125762982.0
MEX,Mexico,2020,1121064767308.42,8841.27075039868,126799054.0
MEX,Mexico,2021,1316569466685.95,10314.0506722115,127648148.0
MEX,Mexico,2022,1466934724293.06,11405.7940473759,128613117.0
MHL,Marshall Islands,2016,201800000.0,4229.80988911945,47709.0
MHL,Marshall Islands,2017,213700000.0,4592.83457628576,46529.0
MHL,Marshall Islands,2018,220000000.0,4858.12079054875,45285.0
MHL,Marshall Islands,2019,232900000.0,5292.33985502306,44007.0
MHL,Marshall Islands,2020,241800000.0,5661.96787336674,42706.0
MHL,Marshall Islands,2021,261245544.433594,6315.31279603534,41367.0
MHL,Marshall Islands,2022,258723510.742188,6455.66062185762,40077.0
MIC,Middle income,2016,25404351578541.5,4605.60639396078,5515962374.0
MIC,Middle income,2017,27795014626627.4,4982.00575599033,5579081195.0
MIC,Middle income,2018,29601678469854.1,5248.39737081301,5640136670.0
MIC,Middle income,2019,30509054766961.0,5353.79775844374,5698581856.0
MIC,Middle income,2020,29540859400642.8,5134.62007912707,5753270728.0
MIC,Middle income,2021,34855974285498.8,6007.32308658147,5802247321.0
MIC,Middle income,2022,36528767758177.8,6248.00962014697,5846464711.0
MKD,North Macedonia,2016,10672467073.2873,5598.48622617967,1906313.0
MKD,North Macedonia,2017,11307067069.6658,5955.2973863451,1898657.0
MKD,North Macedonia,2018,12683068114.2388,6713.98925398989,1889051.0
MKD,North Macedonia,2019,12606338448.547,6718.85826635458,1876262.0
MKD,North Macedonia,2020,12361036913.8409,6659.59651070776,1856124.0
MKD,North Macedonia,2021,14000283827.0154,7620.80296977508,1837114.0
MKD,North Macedonia,2022,13932436550.0883,7606.2375253797,1831712.0
MLI,Mali,2016,16743796799.8329,872.468587171653,19191289.0
MLI,Mali,2017,18308362040.0521,924.057531692284,19813011.0
MLI,Mali,2018,20368015381.2413,996.379292136901,20442030.0
MLI,Mali,2019,20477421884.5414,971.949318638092,21068405.0
MLI,Mali,2020,20698560938.7775,953.242943290974,21713836.0
MLI,Mali,2021,22999245262.6719,1027.27345365357,22388630.0
MLI,Mali,2022,22539987718.7642,976.914116406452,23072640.0
MLT,Malta,2016,12025782834.1534,26459.0770929988,454505.0
MLT,Malta,2017,14161366724.1955,30317.2443175543,467106.0
MLT,Malta,2018,16153779510.9928,33382.2677499267,483903.0
MLT,Malta,2019,16337793530.7322,32421.9179752262,503912.0
MLT,Malta,2020,16404663226.4598,31823.4363934505,515490.0
MLT,Malta,2021,19739875611.4902,38096.8360735119,518150.0
MLT,Malta,2022,18928276162.4131,35638.8869457406,531113.0
MMR,Myanmar,2016,63298361983.5653,1229.19713491328,51495696.0
MMR,Myanmar,2017,66053040475.0257,1272.82241815234,51894938.0
MMR,Myanmar,2018,67860515993.1186,1298.21310327675,52272247.0
MMR,Myanmar,2019,75065106243.3578,1425.98954241668,52640713.0
MMR,Myanmar,2020,79006113670.2831,1490.21683599469,53016522.0
MMR,Myanmar,2021,66345291149.4433,1242.7213439951,53387102.0
MMR,Myanmar,2022,62253049903.28,1158.05005055976,53756787.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2016,1849124741125.58,2863.14057781135,645837915.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2017,1878260539942.56,2859.85560174494,656767614.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2018,1877875348076.98,2809.30894215325,668447432.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2019,1834354275856.43,2695.63342343004,680490997.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,1667961526440.19,2408.49731335268,692532027.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2021,1939712222007.44,2753.47858029524,704458802.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2022,2160815136190.98,3015.7557973385,716508657.0
MNE,Montenegro,2016,4357469330.46719,6968.01539365317,625353.0
MNE,Montenegro,2017,4803962015.62122,7674.2813940676,625982.0
MNE,Montenegro,2018,5433467174.79183,8673.59128084795,626438.0
MNE,Montenegro,2019,5483476883.4658,8749.02375172644,626753.0
MNE,Montenegro,2020,4723571497.76347,7538.53635992191,626590.0
MNE,Montenegro,2021,5823715809.63286,9317.15520065156,625053.0
MNE,Montenegro,2022,6251215144.13471,10024.5435616209,623591.0
MNG,Mongolia,2016,11181350649.3573,3619.90026383792,3088856.0
MNG,Mongolia,2017,11480847740.736,3645.96708669551,3148917.0
MNG,Mongolia,2018,13178094720.4986,4107.64288528468,3208189.0
MNG,Mongolia,2019,14206359017.5143,4347.54610314873,3267673.0
MNG,Mongolia,2020,13312981429.0891,4001.25193077703,3327204.0
MNG,Mongolia,2021,15286441737.6686,4517.61578018785,3383741.0
MNG,Mongolia,2022,17146471713.748,4993.51487463495,3433748.0
MNP,Northern Mariana Islands,2016,1230000000.0,24225.474169342,50773.0
MNP,Northern Mariana Islands,2017,1560000000.0,31225.6049960968,49959.0
MNP,Northern Mariana Islands,2018,1301000000.0,26509.3628379893,49077.0
MNP,Northern Mariana Islands,2019,1179000000.0,24496.6652122421,48129.0
MNP,Northern Mariana Islands,2020,866000000.0,18220.8382427201,47528.0
MNP,Northern Mariana Islands,2021,914000000.0,19455.50139424,46979.0
MNP,Northern Mariana Islands,2022,1096000000.0,23785.754590043,46078.0
MOZ,Mozambique,2016,12069051237.1711,441.489734819071,27337105.0
MOZ,Mozambique,2017,13264640645.7768,470.93856305196,28166393.0
MOZ,Mozambique,2018,15017358952.8452,517.507260258101,29018644.0
MOZ,Mozambique,2019,15512759046.672,519.09255091362,29884380.0
MOZ,Mozambique,2020,14235420174.1884,462.433876479921,30783688.0
MOZ,Mozambique,2021,16168055475.4449,509.907829475551,31707800.0
MOZ,Mozambique,2022,18883528581.3734,578.251663751351,32656246.0
MRT,Mauritania,2016,6398747592.13185,1565.76575722696,4086657.0
MRT,Mauritania,2017,6800135898.28827,1615.00401327323,4210600.0
MRT,Mauritania,2018,7473550557.07378,1722.93528854073,4337685.0
MRT,Mauritania,2019,7894764885.82312,1767.072710621,4467708.0
MRT,Mauritania,2020,8260752385.23089,1795.76459566714,4600131.0
MRT,Mauritania,2021,9222536364.01272,1947.78918383313,4734874.0
MRT,Mauritania,2022,9557966698.25369,1960.35240077424,4875637.0
MUS,Mauritius,2016,12757680846.5663,10095.1225574156,1263747.0
MUS,Mauritius,2017,13896938315.2799,10986.7034093005,1264887.0
MUS,Mauritius,2018,14957535715.9696,11818.7480619272,1265577.0
MUS,Mauritius,2019,14645235204.6176,11568.2533399824,1265985.0
MUS,Mauritius,2020,11566111137.5568,9135.84773751062,1266014.0
MUS,Mauritius,2021,11622048696.8129,9177.71195973013,1266334.0
MUS,Mauritius,2022,12936444123.3037,10246.5017455553,1262523.0
MWI,Malawi,2016,7909868618.46366,450.506105510719,17557739.0
MWI,Malawi,2017,8943543793.5839,495.769683367165,18039715.0
MWI,Malawi,2018,9879220354.29186,533.202567189331,18528081.0
MWI,Malawi,2019,11051852712.6142,580.889139762475,19025752.0
MWI,Malawi,2020,11769313597.8545,602.507478176106,19533888.0
MWI,Malawi,2021,12378119199.0839,617.446994451007,20047258.0
MWI,Malawi,2022,12429059928.102,604.269740360317,20568728.0
MYS,Malaysia,2016,301256033870.334,9476.53409809923,31789685.0
MYS,Malaysia,2017,319109094160.343,9862.54806612235,32355644.0
MYS,Malaysia,2018,358788845712.53,10901.8019954421,32910967.0
MYS,Malaysia,2019,365177721021.516,10920.191763972,33440596.0
MYS,Malaysia,2020,337456163961.211,9957.52626697613,33889558.0
MYS,Malaysia,2021,373784553029.978,10903.1037480772,34282399.0
MYS,Malaysia,2022,407830525989.553,11754.5678336248,34695493.0
NAC,North America,2016,20230005494907.4,56112.2253713869,360527592.0
NAC,North America,2017,21133744509244.1,58184.8571647569,363217262.0
NAC,North America,2018,22265612481783.0,60890.5689258698,365666028.0
NAC,North America,2019,23132124767672.5,62874.6117089583,367908829.0
NAC,North America,2020,22723045707000.2,61468.3372208474,369670740.0
NAC,North America,2021,25344749345423.2,68424.560031595,370404272.0
NAC,North America,2022,27803134368745.3,74535.6365392629,373018004.0
NAM,Namibia,2016,10722018732.0936,4395.68776162376,2439213.0
NAM,Namibia,2017,12895153370.9132,5143.96072323076,2506853.0
NAM,Namibia,2018,13682019076.4022,5308.60813408705,2577327.0
NAM,Namibia,2019,12541928303.48,4731.9210318831,2650494.0
NAM,Namibia,2020,10583748541.5258,3878.58982993966,2728762.0
NAM,Namibia,2021,12402486183.6396,4412.8355693052,2810548.0
NAM,Namibia,2022,12569449123.3661,4349.79908493314,2889662.0
NCL,New Caledonia,2016,8724568954.89799,30782.8544433514,283423.0
NCL,New Caledonia,2017,9174048681.98577,32354.7102832901,283546.0
NCL,New Caledonia,2018,9896402283.68587,34902.8968780031,283541.0
NCL,New Caledonia,2019,9475655324.59495,33411.3358835672,283606.0
NCL,New Caledonia,2020,9454629467.91408,33270.330597637,284176.0
NCL,New Caledonia,2021,10071349663.8484,35311.5543551452,285214.0
NCL,New Caledonia,2022,9623318718.31459,33516.363085906,287123.0
NER,Niger,2016,10398861981.7583,502.706475406446,20685753.0
NER,Niger,2017,11185104251.6943,521.804130023434,21435446.0
NER,Niger,2018,12837307496.8821,578.568035680892,22188069.0
NER,Niger,2019,12889555561.2299,561.691304349698,22947757.0
NER,Niger,2020,13744653103.058,579.512495758236,23717613.0
NER,Niger,2021,14915002436.069,608.722439593808,24502140.0
NER,Niger,2022,15433852712.2963,609.745147574878,25311973.0
NGA,Nigeria,2016,404649125252.16,2070.4127339595,195443700.0
NGA,Nigeria,2017,375745731053.427,1876.34027111773,200254579.0
NGA,Nigeria,2018,421739251509.08,2057.87944554011,204938755.0
NGA,Nigeria,2019,668219992691.462,3189.81286498516,209485641.0
NGA,Nigeria,2020,598586817819.073,2797.18458068686,213996181.0
NGA,Nigeria,2021,609147716972.859,2787.48779224428,218529286.0
NGA,Nigeria,2022,646950257577.814,2899.16047470324,223150896.0
NIC,Nicaragua,2016,13286093388.4752,2131.68704828322,6232666.0
NIC,Nicaragua,2017,13785893007.4769,2182.61380995674,6316231.0
NIC,Nicaragua,2018,13025221974.232,2035.16549390507,6400080.0
NIC,Nicaragua,2019,12699023614.245,1958.62051528095,6483657.0
NIC,Nicaragua,2020,12726422432.4868,1938.44704754382,6565267.0
NIC,Nicaragua,2021,14209020361.8508,2138.38588469449,6644741.0
NIC,Nicaragua,2022,15634572502.2294,2322.89053964583,6730654.0
NLD,Netherlands,2016,797163949289.885,46808.5291492503,17030314.0
NLD,Netherlands,2017,848233537845.884,49513.6817346384,17131296.0
NLD,Netherlands,2018,929733599796.862,53955.0770024266,17231624.0
NLD,Netherlands,2019,928903005576.469,53554.9007491475,17344874.0
NLD,Netherlands,2020,932560861701.17,53467.9277413737,17441500.0
NLD,Netherlands,2021,1054472123449.6,60141.9880911492,17533044.0
NLD,Netherlands,2022,1046540797548.64,59123.318556487,17700982.0
NOR,Norway,2016,370956547619.048,70867.3609970749,5234519.0
NOR,Norway,2017,401745275035.261,76131.8384032764,5276968.0
NOR,Norway,2018,439788625883.8,82792.8427113304,5311916.0
NOR,Norway,2019,408742840909.091,76430.5889473338,5347896.0
NOR,Norway,2020,367633418886.627,68340.0181033702,5379475.0
NOR,Norway,2021,503367986030.268,93072.8925119571,5408320.0
NOR,Norway,2022,596297651035.798,109269.520580298,5457127.0
NPL,Nepal,2016,24524109483.5293,877.256454696737,27955462.0
NPL,Nepal,2017,28971588940.364,1034.28374906846,28011258.0
NPL,Nepal,2018,33111525237.149,1179.19843190389,28079689.0
NPL,Nepal,2019,34186180699.0255,1203.14294706401,28414064.0
NPL,Nepal,2020,33433659301.2466,1154.21517578318,28966574.0
NPL,Nepal,2021,36924841394.2605,1252.75076731986,29475010.0
NPL,Nepal,2022,41182939600.6209,1385.91066274851,29715436.0
NRU,Nauru,2016,97541943.0355053,8748.15632605428,11150.0
NRU,Nauru,2017,109355638.866955,9656.97976571484,11324.0
NRU,Nauru,2018,130995566.30391,11413.7463016389,11477.0
NRU,Nauru,2019,125160115.547819,10801.7705659635,11587.0
NRU,Nauru,2020,124685688.161094,10709.068810538,11643.0
NRU,Nauru,2021,175390280.69162,14979.099896799,11709.0
NRU,Nauru,2022,152373433.909474,12911.9086441381,11801.0
NZL,New Zealand,2016,189100085275.23,40113.7195382428,4714100.0
NZL,New Zealand,2017,206745969246.073,42950.3841711138,4813600.0
NZL,New Zealand,2018,211985631173.205,43257.0769238879,4900600.0
NZL,New Zealand,2019,213006341101.869,42855.831861632,4970300.0
NZL,New Zealand,2020,213029554653.687,41997.7830324279,5072400.0
NZL,New Zealand,2021,253977931814.967,49950.4251691316,5084600.0
NZL,New Zealand,2022,249509991440.438,49099.7090423358,5081700.0
OED,OECD members,2016,48552474323847.7,36229.3490773616,1340142055.0
OED,OECD members,2017,50696690374014.3,37605.2706249889,1348127258.0
OED,OECD members,2018,53652083661572.9,39552.695671629,1356470975.0
OED,OECD members,2019,54168727321922.0,39708.8864576635,1364146219.0
OED,OECD members,2020,52851603026620.4,38597.246423496,1369310195.0
OED,OECD members,2021,59024824389525.6,43027.7494275705,1371785073.0
OED,OECD members,2022,60588200976081.3,43950.173710934,1378565677.0
OMN,Oman,2016,75128738621.5865,17110.1897460545,4390877.0
OMN,Oman,2017,80856697009.1027,17820.0661809335,4537396.0
OMN,Oman,2018,91505851755.5267,19901.7615642016,4597877.0
OMN,Oman,2019,88060858257.4772,19180.1864152801,4591241.0
OMN,Oman,2020,75909492847.8544,16784.8630630058,4522497.0
OMN,Oman,2021,87323797139.1417,19403.4600160211,4500424.0
OMN,Oman,2022,109852795838.752,23223.5829405935,4730226.0
OSS,Other small states,2016,128159325016.122,10813.3826960431,11851918.0
OSS,Other small states,2017,143284613956.474,11950.9740553004,11989367.0
OSS,Other small states,2018,158073876709.73,13025.990833966,12135267.0
OSS,Other small states,2019,158530142448.216,12907.6162560274,12281907.0
OSS,Other small states,2020,146157676838.952,11770.4564127379,12417333.0
OSS,Other small states,2021,172038213758.242,13717.0894877353,12541889.0
OSS,Other small states,2022,181859538439.061,14320.7706776288,12699005.0
PAK,Pakistan,2016,313630000130.435,1424.69161195897,220138869.0
PAK,Pakistan,2017,339205534861.1,1519.23459514248,223273967.0
PAK,Pakistan,2018,356128166704.921,1569.33814626355,226928892.0
PAK,Pakistan,2019,320909472770.669,1390.41690981745,230800899.0
PAK,Pakistan,2020,300425609817.981,1278.39735206896,235001746.0
PAK,Pakistan,2021,348516647445.148,1455.31922370186,239477801.0
PAK,Pakistan,2022,374890295666.694,1538.3228133171,243700667.0
PAN,Panama,2016,59760858717.8359,14832.3611652459,4029086.0
PAN,Panama,2017,64327688826.3137,15694.6297518495,4098707.0
PAN,Panama,2018,67316471181.2488,16151.3273433486,4167860.0
PAN,Panama,2019,69778991192.5571,16477.9066268111,4234700.0
PAN,Panama,2020,57059846521.5327,13290.5608397749,4293261.0
PAN,Panama,2021,67396392506.2378,15509.8069124139,4345405.0
PAN,Panama,2022,76479304470.9375,17378.6070017557,4400773.0
PER,Peru,2016,191898104390.379,6217.03599995447,30866494.0
PER,Peru,2017,211007984080.911,6736.16693725487,31324637.0
PER,Peru,2018,222597009739.235,6978.49121548627,31897584.0
PER,Peru,2019,228346006003.648,7037.00803692604,32449303.0
PER,Peru,2020,201409694755.934,6133.32552410183,32838579.0
PER,Peru,2021,226328766459.634,6826.20255614477,33155882.0
PER,Peru,2022,246065570308.155,7350.63034300417,33475438.0
PHL,Philippines,2016,318627003016.731,2985.19564024046,106735719.0
PHL,Philippines,2017,328480736802.76,3038.12124959289,108119693.0
PHL,Philippines,2018,346841896587.313,3168.51036609727,109465287.0
PHL,Philippines,2019,376823402239.136,3400.78949767074,110804683.0
PHL,Philippines,2020,361751145451.597,3227.57910235199,112081264.0
PHL,Philippines,2021,394087359848.11,3484.38593882819,113100950.0
PHL,Philippines,2022,404353369604.631,3548.06930572116,113964338.0
PLW,Palau,2016,305227020.263672,17150.4759377239,17797.0
PLW,Palau,2017,292148590.087891,16401.7847567871,17812.0
PLW,Palau,2018,287998352.050781,16166.9671073752,17814.0
PLW,Palau,2019,282041290.283203,15846.7968470167,17798.0
PLW,Palau,2020,261688507.080078,14708.2119536914,17792.0
PLW,Palau,2021,231343460.083008,13009.2481630213,17783.0
PLW,Palau,2022,243826812.744141,13729.7602761496,17759.0
PNG,Papua New Guinea,2016,20758876952.6232,2316.39479758492,8961718.0
PNG,Papua New Guinea,2017,22742699138.356,2477.76530986323,9178714.0
PNG,Papua New Guinea,2018,24109780708.0268,2566.36833735041,9394513.0
PNG,Papua New Guinea,2019,24750626029.8777,2575.77274140393,9609010.0
PNG,Papua New Guinea,2020,23848447849.6081,2429.61134585269,9815746.0
PNG,Papua New Guinea,2021,26109413521.3117,2607.57861874444,10012896.0
PNG,Papua New Guinea,2022,31653185952.609,3102.28968594061,10203169.0
POL,Poland,2016,473259583969.643,12464.0110508476,37970087.0
POL,Poland,2017,528356676667.211,13913.3402919927,37974826.0
POL,Poland,2018,594616687350.017,15658.2120316794,37974750.0
POL,Poland,2019,602683770144.88,15874.5220531254,37965475.0
POL,Poland,2020,605914237903.742,16150.9304813473,37515748.0
POL,Poland,2021,689170230665.35,18635.5104895754,36981559.0
POL,Poland,2022,695607470875.276,18891.2121169279,36821749.0
PRE,Pre-demographic dividend,2016,1178803226989.3,1316.74567214685,895239872.0
PRE,Pre-demographic dividend,2017,1232604777297.1,1338.96011884626,920568701.0
PRE,Pre-demographic dividend,2018,1372023278046.38,1449.85562070843,946317177.0
PRE,Pre-demographic dividend,2019,1634625884352.83,1681.19065754666,972302503.0
PRE,Pre-demographic dividend,2020,1494279104787.47,1496.33767488397,998624261.0
PRE,Pre-demographic dividend,2021,1633932588860.86,1594.14229813292,1024960313.0
PRE,Pre-demographic dividend,2022,1860790512304.23,1770.15579032781,1051201551.0
PRI,Puerto Rico (US),2016,104336700000.0,29978.0889268918,3480432.0
PRI,Puerto Rico (US),2017,103445500000.0,30328.479490518,3410837.0
PRI,Puerto Rico (US),2018,100958100000.0,30679.9181934488,3290690.0
PRI,Puerto Rico (US),2019,105126400000.0,31830.5284993358,3302691.0
PRI,Puerto Rico (US),2020,103130900000.0,31427.1130762831,3281590.0
PRI,Puerto Rico (US),2021,106426600000.0,32619.0704601174,3262711.0
PRI,Puerto Rico (US),2022,113843700000.0,35353.6821570014,3220137.0
PRK,"Korea, Dem. People's Rep.",2016,,,25698326.0
PRK,"Korea, Dem. People's Rep.",2017,,,25817709.0
PRK,"Korea, Dem. People's Rep.",2018,,,25931147.0
PRK,"Korea, Dem. People's Rep.",2019,,,26037632.0
PRK,"Korea, Dem. People's Rep.",2020,,,26136312.0
PRK,"Korea, Dem. People's Rep.",2021,,,26232534.0
PRK,"Korea, Dem. People's Rep.",2022,,,26328845.0
PRT,Portugal,2016,206305431241.638,19980.2808866516,10325452.0
PRT,Portugal,2017,220862990767.229,21442.3842768879,10300300.0
PRT,Portugal,2018,242092894542.888,23541.1401075289,10283822.0
PRT,Portugal,2019,240115970063.019,23343.3628970034,10286263.0
PRT,Portugal,2020,229618773422.577,22299.4044062173,10297081.0
PRT,Portugal,2021,256055879091.139,24711.4510062111,10361831.0
PRT,Portugal,2022,256898677175.024,24620.5197587181,10434332.0
PRY,Paraguay,2016,36089700222.9546,5775.15963399596,6249126.0
PRY,Paraguay,2017,38997129473.5613,6152.2671153779,6338660.0
PRY,Paraguay,2018,40225448340.6341,6258.44991640984,6427382.0
PRY,Paraguay,2019,37925338329.156,5821.18199548738,6515058.0
PRY,Paraguay,2020,35432178068.1756,5365.47220721104,6603739.0
PRY,Paraguay,2021,39950899938.7474,5976.93179789949,6684182.0
PRY,Paraguay,2022,41952910858.0846,6205.62595379319,6760464.0
PSE,West Bank and Gaza,2016,15405400000.0,3527.61382413178,4367088.0
